latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.61127,-54.38742,300.69,2.51,1.52,2022-06-29,0134,T,32,6.1NRT,290.03,16.24,N
-12.61383,-54.4104,301.5,2.52,1.53,2022-06-29,0134,T,40,6.1NRT,290.16,17.32,N
-12.04459,-49.87221,310.29,1.18,1.08,2022-06-29,0134,T,80,6.1NRT,291.17,13.21,N
-12.6048,-54.39455,310.81,2.51,1.52,2022-06-29,0134,T,81,6.1NRT,290.65,38.65,N
-12.58839,-54.37329,304.57,2.5,1.52,2022-06-29,0134,T,61,6.1NRT,290.46,24.76,N
-11.75557,-48.4907,303.74,1.04,1.02,2022-06-29,0134,T,31,6.1NRT,291.6,5.5,N
-11.74645,-48.49202,334.02,1.04,1.02,2022-06-29,0134,T,100,6.1NRT,293.18,36.17,N
-11.74775,-48.50148,307.6,1.04,1.02,2022-06-29,0134,T,72,6.1NRT,291.14,8.22,N
-11.88171,-51.29398,306.67,1.43,1.18,2022-06-29,0134,T,69,6.1NRT,291.03,13.03,N
-11.63119,-49.59932,313.17,1.13,1.06,2022-06-29,0134,T,87,6.1NRT,293.8,14.26,N
-12.16027,-54.28976,308.04,2.43,1.5,2022-06-29,0134,T,73,6.1NRT,290.14,33.6,N
-12.16281,-54.31202,302.66,2.44,1.51,2022-06-29,0134,T,51,6.1NRT,290.07,22.16,N
-11.16993,-46.683,322.57,1.02,1.01,2022-06-29,0134,T,100,6.1NRT,289.81,22.39,N
-11.17127,-46.69225,307.07,1.02,1.01,2022-06-29,0134,T,70,6.1NRT,289.55,9.22,N
-12.15247,-54.29608,314.44,2.43,1.5,2022-06-29,0134,T,89,6.1NRT,290.03,51.84,N
-11.26353,-47.85897,318.02,1,1,2022-06-29,0134,T,96,6.1NRT,292.43,15.94,N
-11.26481,-47.86811,331.55,1,1,2022-06-29,0134,T,100,6.1NRT,293.4,31.46,N
-11.26608,-47.87726,304.58,1,1,2022-06-29,0134,T,61,6.1NRT,291.45,6.35,N
-12.00997,-54.20873,328.43,2.38,1.49,2022-06-29,0134,T,100,6.1NRT,293.14,96.27,N
-12.01254,-54.23042,310.38,2.39,1.49,2022-06-29,0134,T,80,6.1NRT,291.61,35.36,N
-10.99023,-46.71275,307.01,1.02,1.01,2022-06-29,0134,T,70,6.1NRT,289.67,9.1,N
-10.99157,-46.72198,305.19,1.02,1.01,2022-06-29,0134,T,63,6.1NRT,289.47,7.94,N
-11.93932,-54.37962,327.86,2.45,1.51,2022-06-29,0134,T,100,6.1NRT,292.04,95.76,N
-11.92574,-54.38113,347.62,2.45,1.51,2022-06-29,0134,T,100,6.1NRT,296.1,211.94,N
-11.92834,-54.4034,309.97,2.46,1.51,2022-06-29,0134,T,79,6.1NRT,291.14,35.24,N
-11.91217,-54.38278,304.75,2.45,1.51,2022-06-29,0134,T,47,6.1NRT,291.48,21.53,N
-11.91831,-54.38849,327.99,2.45,1.51,2022-06-29,0134,T,100,6.1NRT,293.49,94.9,N
-11.93953,-55.03378,335.86,2.75,1.59,2022-06-29,0134,T,100,6.1NRT,291.93,166.4,N
-11.94246,-55.05881,332.74,2.76,1.59,2022-06-29,0134,T,100,6.1NRT,291.54,147.87,N
-10.5246,-44.69345,314.83,1.23,1.1,2022-06-29,0134,T,90,6.1NRT,290.37,19.38,N
-11.7764,-55.03304,307.5,2.74,1.58,2022-06-29,0134,T,61,6.1NRT,292.47,33.18,N
-11.77011,-55.01522,314.28,2.73,1.58,2022-06-29,0134,T,89,6.1NRT,292.24,55.5,N
-11.77306,-55.04,326.63,2.74,1.58,2022-06-29,0134,T,100,6.1NRT,293.97,108.24,N
-11.75882,-55.04185,309.35,2.74,1.58,2022-06-29,0134,T,77,6.1NRT,292.79,42.06,N
-11.37619,-52.7396,303.48,1.79,1.31,2022-06-29,0134,T,55,6.1NRT,290.62,13.67,N
-11.2952,-52.82323,312.63,1.81,1.32,2022-06-29,0134,T,85,6.1NRT,291.19,28.88,N
-11.28336,-52.82484,316.69,1.81,1.32,2022-06-29,0134,T,94,6.1NRT,291.52,36.45,N
-11.41141,-54.41223,310.98,2.42,1.5,2022-06-29,0134,T,81,6.1NRT,291.45,38.9,N
-10.61611,-48.75331,302.91,1.04,1.02,2022-06-29,0134,T,50,6.1NRT,292.72,4.85,N
-10.61741,-48.76271,336.37,1.04,1.02,2022-06-29,0134,T,100,6.1NRT,295.14,39.6,N
-11.35494,-54.35956,310.02,2.39,1.49,2022-06-29,0134,T,79,6.1NRT,290.39,35.48,N
-10.45401,-48.7157,304.06,1.03,1.02,2022-06-29,0134,T,58,6.1NRT,291.91,6.32,N
-10.46641,-48.93166,303.31,1.05,1.02,2022-06-29,0134,T,18,6.1NRT,291.3,5.36,N
-10.45592,-48.92346,338.44,1.05,1.02,2022-06-29,0134,T,100,6.1NRT,293.8,43.63,N
-10.45724,-48.93295,344.86,1.05,1.02,2022-06-29,0134,T,100,6.1NRT,293.49,55.33,N
-10.45856,-48.94247,324.04,1.05,1.02,2022-06-29,0134,T,100,6.1NRT,292.24,23.11,N
-10.44938,-48.94376,303.35,1.05,1.02,2022-06-29,0134,T,44,6.1NRT,291.77,5.72,N
-11.39097,-56.55738,309.37,3.55,1.77,2022-06-29,0134,T,77,6.1NRT,290.79,60.13,N
-11.39469,-56.58996,302.35,3.57,1.77,2022-06-29,0134,T,48,6.1NRT,290.2,33.01,N
-10.71488,-51.38541,303.03,1.4,1.17,2022-06-29,0134,T,53,6.1NRT,291.22,9.17,N
-11.06165,-55.11728,302.16,2.71,1.58,2022-06-29,0134,T,47,6.1NRT,290.44,21.63,N
34.75394,134.37604,315.74,2.44,1.51,2022-06-29,0217,T,46,6.1NRT,300.62,27.23,D
34.23072,132.62157,317.29,1.94,1.36,2022-06-29,0217,T,19,6.1NRT,300.95,24.38,D
33.50428,133.9171,312.28,2.45,1.51,2022-06-29,0217,T,38,6.1NRT,297.62,24.58,D
33.1924,130.02626,315.51,1.42,1.18,2022-06-29,0217,T,21,6.1NRT,298.38,10.59,D
32.42408,131.63661,316.59,1.85,1.33,2022-06-29,0217,T,28,6.1NRT,300.46,15.79,D
30.65515,122.02072,312.9,1.16,1.07,2022-06-29,0219,T,56,6.1NRT,297.65,11.13,D
30.51893,122.26232,312.71,1.12,1.06,2022-06-29,0219,T,55,6.1NRT,297.24,11.57,D
30.30989,121.92761,310.61,1.16,1.07,2022-06-29,0219,T,28,6.1NRT,297.75,8.73,D
30.1241,120.76411,318.67,1.31,1.14,2022-06-29,0219,T,18,6.1NRT,297.24,6.94,D
28.88296,118.46709,319.17,1.76,1.3,2022-06-29,0219,T,56,6.1NRT,296.18,16.5,D
-23.86791,-64.36269,309.82,1.58,1.24,2022-06-29,0308,T,78,6.1NRT,280.44,25.03,N
-23.85683,-64.36493,301.41,1.58,1.24,2022-06-29,0308,T,41,6.1NRT,279.41,14.32,N
60.35165,132.93047,314.32,1.08,1.04,2022-06-29,0209,T,67,6.1NRT,292.5,10.5,D
58.54264,139.56096,311.56,1.13,1.06,2022-06-29,0209,T,50,6.1NRT,294.15,9.12,D
58.53929,139.57909,322.03,1.13,1.06,2022-06-29,0209,T,79,6.1NRT,292.67,20.64,D
59.899,128.04962,310.5,1.46,1.19,2022-06-29,0209,T,26,6.1NRT,295.73,8.68,D
58.53577,136.37503,359.55,1.01,1,2022-06-29,0209,T,94,6.1NRT,294.74,81.99,D
58.18042,138.38811,325.29,1.08,1.04,2022-06-29,0209,T,82,6.1NRT,298.31,19.81,D
58.1755,138.37891,319.85,1.08,1.04,2022-06-29,0209,T,70,6.1NRT,297.98,13.81,D
58.17245,138.39632,317.46,1.08,1.04,2022-06-29,0209,T,57,6.1NRT,297.08,11.4,D
58.04586,137.23927,308.78,1.04,1.02,2022-06-29,0209,T,39,6.1NRT,293.67,4.58,D
58.10635,136.10365,318.37,1.01,1,2022-06-29,0209,T,0,6.1NRT,288.76,14.51,D
57.76358,133.10962,318.49,1.02,1.01,2022-06-29,0211,T,60,6.1NRT,291.43,11.53,D
57.47811,133.42433,318.61,1.01,1.01,2022-06-29,0211,T,58,6.1NRT,290.47,13.62,D
57.47152,133.40393,360.83,1.01,1.01,2022-06-29,0211,T,100,6.1NRT,296.49,86.36,D
57.65551,131.31055,316.18,1.09,1.04,2022-06-29,0211,T,55,6.1NRT,297.08,10.59,D
57.65341,131.32817,325.73,1.09,1.04,2022-06-29,0211,T,82,6.1NRT,296.49,21.22,D
57.77341,130.18645,340.37,1.17,1.08,2022-06-29,0211,T,89,6.1NRT,297.95,45.56,D
57.77134,130.20549,344.93,1.17,1.07,2022-06-29,0211,T,93,6.1NRT,301.12,55.21,D
57.76932,130.22406,323.6,1.16,1.07,2022-06-29,0211,T,67,6.1NRT,298.93,15.73,D
57.76389,130.18271,357.2,1.17,1.08,2022-06-29,0211,T,98,6.1NRT,299.54,88.56,D
57.75439,130.1787,332.7,1.17,1.08,2022-06-29,0211,T,59,6.1NRT,299.52,28.56,D
57.75264,130.17108,330.92,1.17,1.08,2022-06-29,0211,T,67,6.1NRT,299.37,27.58,D
57.74302,130.16818,323.19,1.17,1.08,2022-06-29,0211,T,30,6.1NRT,299.63,16.41,D
57.70397,130.2524,329.53,1.16,1.07,2022-06-29,0211,T,74,6.1NRT,301.05,23.26,D
57.70178,130.27222,329.05,1.16,1.07,2022-06-29,0211,T,66,6.1NRT,300.99,22.35,D
57.69978,130.29031,329.53,1.16,1.07,2022-06-29,0211,T,64,6.1NRT,301.56,24.88,D
57.69776,130.30865,326.06,1.16,1.07,2022-06-29,0211,T,62,6.1NRT,300.42,20.6,D
56.61463,136.9593,324.1,1.06,1.03,2022-06-29,0211,T,81,6.1NRT,298.57,15.78,D
56.90191,132.52246,318.24,1.03,1.01,2022-06-29,0211,T,74,6.1NRT,299.07,10.93,D
56.89977,132.53862,319.62,1.03,1.01,2022-06-29,0211,T,68,6.1NRT,297.05,11.87,D
56.24931,135.91367,323.93,1.03,1.01,2022-06-29,0211,T,38,6.1NRT,298.69,15.04,D
56.26445,134.99794,323.08,1.01,1,2022-06-29,0211,T,79,6.1NRT,298.19,16.4,D
56.262,135.01372,314.81,1.01,1,2022-06-29,0211,T,58,6.1NRT,298.73,8.18,D
56.22224,134.10429,344.89,1,1,2022-06-29,0211,T,93,6.1NRT,300.83,45.54,D
56.21991,134.11993,401.8,1,1,2022-06-29,0211,T,94,6.1NRT,306.38,258.21,D
56.21351,134.10019,401.36,1,1,2022-06-29,0211,T,100,6.1NRT,310.3,254.31,D
56.21117,134.11584,443.29,1,1,2022-06-29,0211,T,94,6.1NRT,308.1,620.83,D
56.20477,134.09607,364.91,1,1,2022-06-29,0211,T,100,6.1NRT,304.12,91.52,D
56.20243,134.11171,343.9,1,1,2022-06-29,0211,T,88,6.1NRT,294.93,41.44,D
56.19603,134.09195,321.73,1,1,2022-06-29,0211,T,60,6.1NRT,305.16,12.11,D
56.32616,131.36171,327.55,1.06,1.03,2022-06-29,0211,T,18,6.1NRT,303.63,17.65,D
56.32051,131.35251,321.31,1.06,1.03,2022-06-29,0211,T,77,6.1NRT,298.93,14.56,D
56.3184,131.36928,328.06,1.06,1.03,2022-06-29,0211,T,83,6.1NRT,300.75,23.03,D
55.67581,134.85536,316.42,1.01,1.01,2022-06-29,0211,T,65,6.1NRT,299.06,8.92,D
55.67334,134.871,320.29,1.01,1.01,2022-06-29,0211,T,72,6.1NRT,298.48,12.59,D
55.60157,134.48962,318.63,1.01,1,2022-06-29,0211,T,63,6.1NRT,298.8,13.62,D
55.84142,132.72603,323.78,1.01,1,2022-06-29,0211,T,69,6.1NRT,298.66,15.26,D
55.83039,132.73814,325.3,1.01,1,2022-06-29,0211,T,45,6.1NRT,297.63,16.65,D
55.8238,132.71829,325.81,1.01,1,2022-06-29,0211,T,53,6.1NRT,295.99,17.1,D
55.45464,134.22562,311.31,1,1,2022-06-29,0211,T,63,6.1NRT,297.06,6.19,D
55.56609,132.01736,315.76,1.02,1.01,2022-06-29,0211,T,71,6.1NRT,301.19,9.55,D
55.41367,131.90897,314.35,1.02,1.01,2022-06-29,0211,T,68,6.1NRT,298.17,7.23,D
55.06842,132.26056,315.27,1.01,1,2022-06-29,0211,T,26,6.1NRT,299.36,8.32,D
53.90448,135.49741,331.24,1.07,1.03,2022-06-29,0211,T,87,6.1NRT,298.3,30.08,D
53.9018,135.51315,318.07,1.07,1.03,2022-06-29,0211,T,76,6.1NRT,295.64,13.8,D
53.89552,135.49304,337.04,1.07,1.03,2022-06-29,0211,T,90,6.1NRT,295.4,39.75,D
53.89283,135.50877,317.66,1.07,1.03,2022-06-29,0211,T,71,6.1NRT,294.43,14.13,D
55.04137,124.63725,338.07,1.71,1.28,2022-06-29,0211,T,89,6.1NRT,301.41,74.82,D
55.03936,124.66421,313.91,1.7,1.28,2022-06-29,0211,T,32,6.1NRT,299.8,13.48,D
55.00549,125.10677,331.95,1.63,1.26,2022-06-29,0211,T,86,6.1NRT,298.17,49.13,D
55.02983,124.63502,321.35,1.71,1.28,2022-06-29,0211,T,77,6.1NRT,298.32,29.1,D
54.98286,125.10277,323.08,1.63,1.26,2022-06-29,0211,T,65,6.1NRT,296.35,30.14,D
54.71689,126.37798,309.99,1.43,1.18,2022-06-29,0211,T,35,6.1NRT,294.51,8.29,D
53.13318,136.81406,312.63,1.19,1.08,2022-06-29,0211,T,62,6.1NRT,298.9,10.37,D
53.15813,129.96049,314.71,1.06,1.03,2022-06-29,0211,T,60,6.1NRT,291.67,8.66,D
53.15616,129.97607,315.23,1.06,1.03,2022-06-29,0211,T,63,6.1NRT,291.55,8.99,D
52.5045,133.02721,339.29,1.01,1,2022-06-29,0211,T,91,6.1NRT,301.14,36.7,D
52.50225,133.0417,334.97,1.01,1,2022-06-29,0211,T,88,6.1NRT,301.58,29.62,D
51.0449,128.77832,317.21,1.08,1.04,2022-06-29,0211,T,47,6.1NRT,296.81,9.45,D
51.03571,128.7755,346.05,1.08,1.04,2022-06-29,0211,T,94,6.1NRT,295.55,53.9,D
50.9236,128.86089,308.7,1.07,1.03,2022-06-29,0211,T,35,6.1NRT,291.53,4.43,D
47.70942,134.15454,313.02,1.2,1.09,2022-06-29,0213,T,65,6.1NRT,299.57,8.82,D
47.59843,133.89983,313.78,1.18,1.08,2022-06-29,0213,T,57,6.1NRT,301.2,8.11,D
47.71123,132.77901,316.9,1.09,1.04,2022-06-29,0213,T,70,6.1NRT,301.34,7.38,D
47.58319,133.51703,311.97,1.15,1.07,2022-06-29,0213,T,61,6.1NRT,300.88,6.78,D
47.56044,133.11171,319.68,1.12,1.05,2022-06-29,0213,T,52,6.1NRT,303.89,12.25,D
47.55793,133.12616,321.81,1.12,1.05,2022-06-29,0213,T,70,6.1NRT,303.89,14.95,D
47.63124,132.29929,312.52,1.06,1.03,2022-06-29,0213,T,60,6.1NRT,299.18,6.5,D
47.62893,132.31306,318.61,1.06,1.03,2022-06-29,0213,T,72,6.1NRT,298.5,11.67,D
47.36063,133.07039,313.99,1.12,1.06,2022-06-29,0213,T,49,6.1NRT,301.66,7.71,D
47.3581,133.08484,313.54,1.12,1.06,2022-06-29,0213,T,40,6.1NRT,300.91,7.28,D
47.31611,132.5042,341.52,1.08,1.04,2022-06-29,0213,T,91,6.1NRT,308.87,38.69,D
47.31373,132.51813,323.45,1.08,1.04,2022-06-29,0213,T,29,6.1NRT,303.94,11.72,D
47.31317,132.48267,331.06,1.08,1.04,2022-06-29,0213,T,84,6.1NRT,308.24,22.89,D
47.31082,132.49661,329.15,1.08,1.04,2022-06-29,0213,T,82,6.1NRT,307.4,20.01,D
47.30848,132.51053,318.62,1.08,1.04,2022-06-29,0213,T,44,6.1NRT,304.16,7.33,D
47.30407,132.47932,321.46,1.08,1.04,2022-06-29,0213,T,75,6.1NRT,303.38,11.3,D
47.8478,128.83508,318.76,1.02,1.01,2022-06-29,0213,T,31,6.1NRT,301.55,7.69,D
47.24577,132.65155,325.59,1.09,1.04,2022-06-29,0213,T,50,6.1NRT,305.36,16.17,D
47.29108,132.32747,314.76,1.07,1.03,2022-06-29,0213,T,59,6.1NRT,298.95,5.84,D
47.28779,131.84261,313.8,1.05,1.02,2022-06-29,0213,T,0,6.1NRT,300.18,6.5,D
47.19105,131.68918,313.4,1.04,1.02,2022-06-29,0213,T,57,6.1NRT,298.83,7.44,D
47.02913,131.48003,317.14,1.03,1.02,2022-06-29,0213,T,55,6.1NRT,300.66,7.17,D
47.00657,131.45186,315.75,1.03,1.02,2022-06-29,0213,T,52,6.1NRT,301.6,6.92,D
47.04953,130.27765,316.33,1,1,2022-06-29,0213,T,51,6.1NRT,302.27,6.25,D
46.77138,131.81082,316.18,1.06,1.03,2022-06-29,0213,T,52,6.1NRT,301.66,7.25,D
46.72803,131.61147,325.36,1.05,1.02,2022-06-29,0213,T,79,6.1NRT,302.8,16.56,D
46.88419,130.57129,311.89,1.01,1,2022-06-29,0213,T,33,6.1NRT,298.99,5.28,D
46.70784,131.57048,317.41,1.04,1.02,2022-06-29,0213,T,53,6.1NRT,301.65,7.57,D
46.85341,130.16273,314.1,1,1,2022-06-29,0213,T,63,6.1NRT,301.69,6.51,D
46.79646,130.23277,318.42,1,1,2022-06-29,0213,T,50,6.1NRT,302.3,5.74,D
46.48162,132.02773,319.41,1.07,1.03,2022-06-29,0213,T,73,6.1NRT,303.77,10.55,D
46.47254,132.02454,317,1.07,1.03,2022-06-29,0213,T,60,6.1NRT,301.6,8.33,D
46.52257,131.62166,313.59,1.05,1.02,2022-06-29,0213,T,47,6.1NRT,300.51,5.19,D
46.3661,132.21429,321.53,1.09,1.04,2022-06-29,0213,T,61,6.1NRT,300.17,13.83,D
46.35932,132.19727,322,1.09,1.04,2022-06-29,0213,T,76,6.1NRT,299.97,13.86,D
46.35696,132.21107,317.77,1.09,1.04,2022-06-29,0213,T,38,6.1NRT,299.84,9.4,D
46.33834,132.26308,312.78,1.09,1.04,2022-06-29,0213,T,61,6.1NRT,298.62,6.53,D
46.20964,132.7486,308.19,1.14,1.06,2022-06-29,0213,T,47,6.1NRT,296.36,5.19,D
46.23468,130.56375,314.03,1.01,1.01,2022-06-29,0213,T,33,6.1NRT,297.56,5.81,D
45.83397,130.98051,309.68,1.03,1.02,2022-06-29,0213,T,53,6.1NRT,295.63,5.26,D
45.4523,128.3217,315.74,1.01,1.01,2022-06-29,0213,T,62,6.1NRT,294.56,8.92,D
45.45055,128.33443,314.12,1.01,1.01,2022-06-29,0213,T,44,6.1NRT,293.1,8.16,D
23.71452,121.47591,320.69,1.06,1.03,2022-06-29,0219,T,31,6.1NRT,296.55,12.34,D
-16.87107,122.65365,310.24,3.05,1.66,2022-06-29,0232,T,34,6.1NRT,295.97,31.8,D
-16.87024,122.6483,311.07,3.05,1.66,2022-06-29,0232,T,46,6.1NRT,295.97,35.24,D
-17.64907,122.87958,312.4,3.25,1.7,2022-06-29,0232,T,57,6.1NRT,297.57,33.29,D
-17.64557,122.87445,309.18,3.25,1.7,2022-06-29,0232,T,45,6.1NRT,297.34,22.48,D
-17.64859,122.90505,309.91,3.26,1.71,2022-06-29,0232,T,47,6.1NRT,298.52,24.2,D
-17.68256,122.93288,310.73,3.28,1.71,2022-06-29,0232,T,31,6.1NRT,298.67,22.98,D
-17.73793,122.30062,309.67,2.94,1.63,2022-06-29,0232,T,51,6.1NRT,298.65,19.51,D
-2.57968,121.38009,327.29,1.49,1.21,2022-06-29,0226,T,80,6.1NRT,290.53,40.57,D
-2.5817,121.39391,314.75,1.49,1.21,2022-06-29,0226,T,75,6.1NRT,289.92,17.8,D
-3.87191,122.40583,312.61,1.86,1.33,2022-06-29,0226,T,72,6.1NRT,289.1,18.96,D
-5.40251,119.50078,310.23,1.23,1.1,2022-06-29,0228,T,29,6.1NRT,291.52,5.73,D
-6.72677,111.00028,310.19,1.83,1.32,2022-06-29,0228,T,51,6.1NRT,293.65,10.53,D
-8.14217,113.34562,312.55,1.21,1.09,2022-06-29,0228,T,65,6.1NRT,298.31,7.41,D
-34.238,115.057,300.65,1.51,1.21,2022-06-29,0236,T,38,6.1NRT,285.33,9.9,D
62.24233,146.83084,321.12,1.44,1.19,2022-06-29,0209,T,44,6.1NRT,295.62,24.62,D
55.1665,157.77101,306.36,1,1,2022-06-29,0217,A,40,6.1NRT,296.02,4.08,D
51.17025,3.82775,301.48,1.73,1.29,2022-06-29,0236,A,41,6.1NRT,286.09,15.44,N
58.52709,136.37715,316.27,3.9,1.84,2022-06-29,0219,A,77,6.1NRT,288.5,93.98,D
58.53148,136.3676,315.65,3.9,1.84,2022-06-29,0219,A,73,6.1NRT,288.25,83.09,D
62.33737,149.93852,316.92,1.08,1.04,2022-06-29,0219,A,59,6.1NRT,294.81,10.12,D
62.33387,149.91916,323.88,1.08,1.04,2022-06-29,0219,A,81,6.1NRT,298.57,17.25,D
62.34251,149.91132,329.89,1.08,1.04,2022-06-29,0219,A,76,6.1NRT,297.43,23.61,D
64.71974,160.84702,318.91,1.4,1.17,2022-06-29,0219,A,60,6.1NRT,295.42,19.31,D
64.88219,161.87154,313.98,1.51,1.21,2022-06-29,0219,A,65,6.1NRT,300.65,10.37,D
64.80858,160.95424,313.06,1.42,1.18,2022-06-29,0219,A,34,6.1NRT,295.5,11.95,D
64.87901,161.01427,314.5,1.43,1.18,2022-06-29,0219,A,46,6.1NRT,294.15,15.82,D
-15.45093,141.87952,314.8,4.61,1.97,2022-06-29,0336,A,62,6.1NRT,288.35,57.93,D
-15.45189,141.87581,313.64,4.61,1.97,2022-06-29,0336,A,55,6.1NRT,288.38,50,D
-14.78928,141.8504,321.16,4.54,1.96,2022-06-29,0336,A,74,6.1NRT,288.85,124.69,D
-14.79355,141.80807,311.96,4.57,1.96,2022-06-29,0336,A,52,6.1NRT,288.51,52.87,D
-14.78968,141.84602,322.9,4.54,1.96,2022-06-29,0336,A,76,6.1NRT,288.95,132.32,D
-10.02464,147.89552,310.16,1.35,1.15,2022-06-29,0338,A,61,6.1NRT,279.4,11.63,D
-9.93543,147.93335,308.25,1.34,1.15,2022-06-29,0338,A,34,6.1NRT,285.61,6.68,D
-9.92325,147.9621,313.85,1.34,1.15,2022-06-29,0338,A,71,6.1NRT,286.08,13.14,D
-9.63666,149.6154,317.35,1.09,1.04,2022-06-29,0338,A,75,6.1NRT,288.34,12.22,D
-9.28946,147.15268,310.37,1.48,1.2,2022-06-29,0338,A,22,6.1NRT,284.82,12.87,D
-9.01562,148.48418,309.39,1.21,1.09,2022-06-29,0338,A,62,6.1NRT,295.91,6.34,D
-8.66605,147.2961,308.99,1.42,1.18,2022-06-29,0338,A,61,6.1NRT,294.68,10.75,D
-7.26879,146.61606,317.52,1.52,1.22,2022-06-29,0338,A,76,6.1NRT,293.19,22.77,D
-7.27072,146.60139,309.92,1.52,1.22,2022-06-29,0338,A,41,6.1NRT,293.09,11.28,D
-7.26702,146.61061,321.79,1.52,1.22,2022-06-29,0338,A,80,6.1NRT,293.32,31.57,D
-7.00271,145.85429,316.42,1.71,1.28,2022-06-29,0338,A,72,6.1NRT,296.24,26.36,D
-7.00571,145.85086,314.44,1.71,1.28,2022-06-29,0338,A,72,6.1NRT,296.41,23.91,D
-6.6855,145.75168,318.11,1.72,1.29,2022-06-29,0338,A,38,6.1NRT,300.75,18.81,D
-6.68766,145.73561,320.46,1.73,1.29,2022-06-29,0338,A,60,6.1NRT,303.53,24.33,D
-6.39825,146.18436,314.03,1.58,1.24,2022-06-29,0338,A,70,6.1NRT,293.22,16.31,D
-5.98521,147.38419,320.3,1.29,1.13,2022-06-29,0340,A,58,6.1NRT,298.46,12.87,D
-5.98676,147.37286,336.31,1.29,1.13,2022-06-29,0340,A,89,6.1NRT,300.22,43.56,D
-6.25403,145.2374,314.72,1.86,1.33,2022-06-29,0340,A,62,6.1NRT,291.44,26.18,D
-6.18059,145.24252,307.02,1.85,1.33,2022-06-29,0340,A,50,6.1NRT,292.64,10.47,D
-6.18726,145.23759,305.11,1.85,1.33,2022-06-29,0340,A,41,6.1NRT,291.1,7.36,D
-6.01498,145.97563,319.22,1.62,1.25,2022-06-29,0340,A,61,6.1NRT,297.44,22.18,D
-5.88768,146.83086,313.52,1.4,1.17,2022-06-29,0340,A,50,6.1NRT,298.44,9.74,D
-5.99263,145.96617,316.05,1.62,1.25,2022-06-29,0340,A,37,6.1NRT,295.7,18.5,D
-5.86103,146.82025,318.73,1.4,1.17,2022-06-29,0340,A,67,6.1NRT,299.43,14.53,D
-5.85916,146.75734,309.6,1.41,1.18,2022-06-29,0340,A,64,6.1NRT,296.12,7.85,D
-5.79074,146.70746,316.63,1.42,1.18,2022-06-29,0340,A,66,6.1NRT,297.11,16.11,D
-5.79241,146.69505,309.41,1.42,1.18,2022-06-29,0340,A,59,6.1NRT,296.61,7.29,D
-5.7971,146.70308,313.09,1.42,1.18,2022-06-29,0340,A,66,6.1NRT,297.01,11.26,D
-5.78657,146.70132,310.71,1.42,1.18,2022-06-29,0340,A,30,6.1NRT,296.78,7.9,D
-5.87725,145.81076,314.47,1.65,1.26,2022-06-29,0340,A,40,6.1NRT,297.11,14.55,D
-5.46668,148.41199,316.34,1.12,1.06,2022-06-29,0340,A,66,6.1NRT,297.86,9.99,D
-5.84281,145.63576,316.88,1.7,1.28,2022-06-29,0340,A,63,6.1NRT,297.68,16.04,D
-5.89375,144.06276,304.72,2.27,1.46,2022-06-29,0340,A,52,6.1NRT,289.54,19.64,D
-4.50331,152.31155,314.16,1.12,1.05,2022-06-29,0340,A,68,6.1NRT,297.67,6.96,D
-4.50477,152.30154,312.66,1.11,1.05,2022-06-29,0340,A,65,6.1NRT,297.51,5.28,D
35.67789,-76.43687,305.09,1.8,1.32,2022-06-29,0328,T,3,6.1NRT,281.42,17.67,N
39.48235,-84.38543,302.62,1,1,2022-06-29,0328,T,50,6.1NRT,290.56,5.47,N
38.69428,-90.13584,306.32,1.69,1.28,2022-06-29,0328,T,68,6.1NRT,293.45,14.59,N
41.46337,-81.67372,303.84,1.14,1.06,2022-06-29,0328,T,57,6.1NRT,290.18,7.55,N
41.43089,-85.08727,315.35,1,1,2022-06-29,0328,T,91,6.1NRT,288.16,14.58,N
41.43976,-85.08961,307.68,1,1,2022-06-29,0328,T,72,6.1NRT,287.98,9.2,N
41.179,-87.85344,300.83,1.17,1.08,2022-06-29,0328,T,34,6.1NRT,290.82,4.85,N
42.29193,-83.16498,306.51,1.05,1.02,2022-06-29,0330,T,68,6.1NRT,291.8,7.39,N
17.93999,-88.62634,307.14,4.03,1.86,2022-06-29,0321,T,52,6.1NRT,291.34,45.85,N
17.94501,-88.63258,307.92,4.03,1.86,2022-06-29,0321,T,57,6.1NRT,291.38,53.21,N
-2.00588,-78.33956,349.62,1.51,1.21,2022-06-29,0317,T,100,6.1NRT,278,121.96,N
-2.0083,-78.35706,334.77,1.52,1.22,2022-06-29,0317,T,100,6.1NRT,275.91,74.29,N
-1.99545,-78.34377,368.8,1.51,1.21,2022-06-29,0317,T,100,6.1NRT,284.62,215.49,N
-1.99772,-78.36028,348.03,1.52,1.22,2022-06-29,0317,T,100,6.1NRT,279.61,116.94,N
-0.15551,-76.65143,303.83,1.13,1.06,2022-06-29,0317,T,57,6.1NRT,291.61,5.47,N
-0.08479,-77.6565,301.08,1.28,1.12,2022-06-29,0317,T,37,6.1NRT,280.68,11.1,N
-22.38167,-63.1492,309.03,2.04,1.39,2022-06-29,0310,T,76,6.1NRT,277.8,38.29,N
-21.84237,-63.15387,303.54,2.09,1.41,2022-06-29,0310,T,56,6.1NRT,279.38,27.03,N
-21.14333,-63.22861,301.99,2.14,1.42,2022-06-29,0310,T,46,6.1NRT,279.94,26.15,N
