latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.3165,47.35004,351.59,0.61,0.53,2022-06-29,0917,N,nominal,2.0NRT,321.59,19.46,D
30.3598,47.33693,347.25,0.61,0.53,2022-06-29,0917,N,low,2.0NRT,321.51,9.69,D
30.3612,47.34315,350.16,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,325.17,18.28,D
30.35664,47.33742,348.51,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,323.1,15.51,D
30.35808,47.34362,350.52,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,325.94,15.51,D
30.40279,47.33675,351.51,0.6,0.53,2022-06-29,0917,N,nominal,2.0NRT,320.48,11.66,D
30.4781,47.59978,349.89,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,322.74,21.93,D
30.5226,47.61826,348.52,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,321.43,13.46,D
30.52127,47.61232,356.78,0.58,0.52,2022-06-29,0917,N,nominal,2.0NRT,325.28,13.46,D
30.3511,46.8399,367,0.32,0.55,2022-06-29,0917,N,high,2.0NRT,320.69,4.96,D
30.52732,47.61684,348.89,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,320.14,13.46,D
30.52599,47.6109,356.75,0.58,0.52,2022-06-29,0917,N,nominal,2.0NRT,321.68,13.46,D
30.52938,47.60353,348.83,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,322.77,9.94,D
30.52805,47.59756,348.52,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,322.35,9.94,D
30.53411,47.6021,347.52,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,320.93,9.94,D
30.53278,47.59614,348.62,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,322.36,9.94,D
30.52857,47.60177,350.27,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,324.56,14.76,D
30.53329,47.60036,349.67,0.58,0.52,2022-06-29,0917,N,low,2.0NRT,323.79,14.76,D
30.49569,47.32675,349.88,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,321.08,6.25,D
30.49426,47.32057,352.13,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,323.75,17.84,D
30.74562,48.28107,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,325.62,8.71,D
30.74443,48.27566,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,326.82,8.71,D
30.75015,48.27975,356.76,0.52,0.5,2022-06-29,0917,N,nominal,2.0NRT,328.42,8,D
30.75134,48.28515,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,326.13,11.44,D
30.74896,48.27434,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,326.5,8,D
30.75586,48.28384,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,326.84,11.44,D
30.75467,48.27844,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,325.59,8,D
30.75349,48.27303,367,0.52,0.5,2022-06-29,0917,N,low,2.0NRT,326.12,8,D
30.55827,47.35392,347.87,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,321.43,7.13,D
30.56366,47.33252,349.22,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,320.83,15.31,D
30.56226,47.32634,349.03,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,320.67,9.84,D
30.56984,47.33722,347.85,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,320.18,6.45,D
30.56565,47.31869,356.55,0.6,0.53,2022-06-29,0917,N,nominal,2.0NRT,322.86,10.42,D
30.57044,47.31723,349.7,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,322.89,10.42,D
30.56904,47.31104,348.26,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,320.84,8.01,D
31.03631,49.39412,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.57,3.93,D
31.03531,49.38947,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.36,0.99,D
31.04053,49.39295,367,0.45,0.47,2022-06-29,0917,N,high,2.0NRT,330.81,3.93,D
31.03954,49.3883,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.43,0.99,D
31.04576,49.39643,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.19,0.83,D
31.04477,49.39178,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.8,0.83,D
31.04377,49.38713,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.47,1.3,D
30.61111,47.32922,367,0.6,0.53,2022-06-29,0917,N,high,2.0NRT,323.96,19.77,D
30.60969,47.32306,345.69,0.6,0.53,2022-06-29,0917,N,nominal,2.0NRT,319.72,19.77,D
30.564,47.10323,349.54,0.62,0.54,2022-06-29,0917,N,nominal,2.0NRT,321,7.19,D
30.68845,47.33208,349.45,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,324.07,17.56,D
30.68706,47.32593,348.71,0.6,0.53,2022-06-29,0917,N,low,2.0NRT,321.17,17.56,D
31.12385,49.32035,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.96,0.61,D
31.12289,49.31573,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,327.35,0.98,D
31.12905,49.32378,356.56,0.45,0.47,2022-06-29,0917,N,nominal,2.0NRT,327.05,9.9,D
31.12808,49.31914,357.49,0.45,0.47,2022-06-29,0917,N,nominal,2.0NRT,330.98,9.9,D
31.12712,49.31451,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.9,1.42,D
31.13424,49.32723,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,325.53,0.89,D
31.13328,49.32257,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.81,9.9,D
30.68603,47.33098,355.94,0.6,0.53,2022-06-29,0917,N,nominal,2.0NRT,325.74,37.32,D
31.13153,49.32471,350.52,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,330.95,6.04,D
31.13054,49.32006,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,325.37,6.04,D
31.12954,49.31543,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,325.17,1.47,D
31.13477,49.31884,367,0.45,0.47,2022-06-29,0917,N,high,2.0NRT,329.9,6.04,D
31.13576,49.32351,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.05,6.04,D
31.139,49.31763,367,0.45,0.47,2022-06-29,0917,N,high,2.0NRT,328.5,2.96,D
31.13999,49.3223,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.14,2.96,D
31.138,49.31297,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,327.5,1.09,D
31.14422,49.3211,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,326.74,2.96,D
31.14323,49.31643,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,325.79,2.96,D
31.14223,49.31176,367,0.45,0.47,2022-06-29,0917,N,low,2.0NRT,327.61,1.09,D
30.76188,47.32772,350.93,0.59,0.53,2022-06-29,0917,N,low,2.0NRT,325.02,21.98,D
30.76665,47.32627,349.61,0.59,0.53,2022-06-29,0917,N,low,2.0NRT,321.82,19.68,D
31.00241,48.14264,367,0.53,0.5,2022-06-29,0917,N,high,2.0NRT,333.02,47.04,D
31.0036,48.1481,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,326.86,17.42,D
31.00123,48.13718,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,329.34,47.04,D
31.00049,48.14186,355.52,0.53,0.5,2022-06-29,0917,N,nominal,2.0NRT,328.08,19.79,D
31.00171,48.1473,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,325.63,19.79,D
30.99928,48.13642,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,325.96,24.71,D
31.00503,48.14053,367,0.53,0.5,2022-06-29,0917,N,high,2.0NRT,334.86,19.79,D
31.00624,48.14597,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,326.83,19.79,D
31.00381,48.13509,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,327.14,24.71,D
31.01078,48.14463,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,325.79,7.68,D
31.00956,48.13919,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,325.51,7.68,D
31.00835,48.13375,367,0.53,0.5,2022-06-29,0917,N,low,2.0NRT,326.27,15.45,D
30.83017,47.32611,347.12,0.59,0.53,2022-06-29,0917,N,low,2.0NRT,321.67,23.85,D
30.88334,47.33601,354.82,0.59,0.53,2022-06-29,0917,N,nominal,2.0NRT,326.25,23.29,D
30.88196,47.32994,367,0.59,0.53,2022-06-29,0917,N,low,2.0NRT,325.85,23.29,D
30.8245,46.98731,349.95,0.62,0.54,2022-06-29,0917,N,nominal,2.0NRT,318.78,63.64,D
30.82304,46.98093,348.12,0.62,0.54,2022-06-29,0917,N,nominal,2.0NRT,312.72,21.92,D
30.82935,46.98581,354.54,0.62,0.54,2022-06-29,0917,N,nominal,2.0NRT,314.49,28.63,D
30.82789,46.97943,347.54,0.62,0.54,2022-06-29,0917,N,nominal,2.0NRT,310.18,14.92,D
31.29771,49.1254,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,328.27,0.93,D
31.29671,49.12065,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,327.34,1.12,D
31.29571,49.11589,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,327.3,1.12,D
31.30097,49.11942,367,0.46,0.47,2022-06-29,0917,N,high,2.0NRT,330.75,1.12,D
31.30197,49.12417,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,327.14,0.93,D
31.29998,49.11465,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,325.53,1.12,D
31.30624,49.12295,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,327.33,1.51,D
31.30524,49.11818,367,0.46,0.47,2022-06-29,0917,N,low,2.0NRT,327.66,2.08,D
30.8235,46.97895,343.52,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,312.52,47.44,D
30.82986,46.98383,355.86,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,312.21,47.44,D
30.87139,46.91623,346.66,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,311.62,53.28,D
30.86989,46.9098,347.62,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,312.84,53.28,D
30.87476,46.90829,344.46,0.62,0.54,2022-06-29,0920,N,low,2.0NRT,319.23,53.28,D
30.87327,46.90186,340.16,0.62,0.54,2022-06-29,0920,N,low,2.0NRT,310.94,12.25,D
30.87625,46.91473,367,0.62,0.54,2022-06-29,0920,N,low,2.0NRT,335.62,53.28,D
30.88112,46.91323,347.84,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,312.48,36.47,D
30.87963,46.9068,354.15,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,324.76,36.47,D
30.87815,46.90036,353.66,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,316.42,9.7,D
30.87665,46.89391,337.33,0.63,0.54,2022-06-29,0920,N,low,2.0NRT,311.99,9.7,D
30.88451,46.90529,357.77,0.62,0.54,2022-06-29,0920,N,nominal,2.0NRT,312.74,36.47,D
30.88301,46.89886,344.1,0.62,0.54,2022-06-29,0920,N,low,2.0NRT,314.11,9.7,D
31.02254,47.28503,367,0.59,0.53,2022-06-29,0920,N,high,2.0NRT,324.81,15.6,D
31.0239,47.29113,348.52,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,322.31,21.23,D
31.02117,47.27894,350.42,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,323.18,15.6,D
31.02729,47.28358,367,0.59,0.53,2022-06-29,0920,N,high,2.0NRT,339,82.1,D
31.02865,47.28967,352.52,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,324.38,44.56,D
31.02592,47.27748,354.08,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,324.76,82.1,D
31.02459,47.28207,367,0.59,0.53,2022-06-29,0920,N,high,2.0NRT,342.44,56.14,D
31.02599,47.28815,356.69,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,327.61,56.14,D
31.02318,47.27599,351.45,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,324.25,27.93,D
31.03075,47.28671,353.34,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,323.78,56.14,D
31.02934,47.28063,356.81,0.59,0.53,2022-06-29,0920,N,nominal,2.0NRT,323.78,56.14,D
30.88876,46.52195,343.26,0.33,0.55,2022-06-29,0920,N,nominal,2.0NRT,316.67,2.81,D
30.88796,46.51858,349.76,0.33,0.55,2022-06-29,0920,N,nominal,2.0NRT,317.7,2.81,D
31.0805,46.64342,367,0.32,0.55,2022-06-29,0920,N,high,2.0NRT,327.37,20.05,D
31.07973,46.64012,356.23,0.32,0.55,2022-06-29,0920,N,nominal,2.0NRT,329.76,19.76,D
31.08323,46.63748,348.33,0.32,0.55,2022-06-29,0920,N,low,2.0NRT,322.23,9.49,D
31.37819,47.58198,367,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,329.27,14.6,D
31.37689,47.57621,355.13,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,332.69,14.6,D
31.3756,47.57043,351.55,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,331.15,24.86,D
31.38153,47.5748,367,0.56,0.51,2022-06-29,0920,N,high,2.0NRT,336.4,13,D
31.38283,47.58058,367,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,329.67,13,D
31.38024,47.56902,354.84,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,331.37,13.3,D
31.38747,47.57917,367,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,327.94,13,D
31.38618,47.57339,367,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,327.69,13,D
31.38488,47.56761,367,0.56,0.51,2022-06-29,0920,N,low,2.0NRT,328.52,13.3,D
32.23534,51.41478,348.55,0.51,0.41,2022-06-29,0920,N,low,2.0NRT,323.19,5.49,D
31.53573,47.56815,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,326.24,10.39,D
31.53442,47.56241,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,326.2,10.39,D
31.54036,47.56674,367,0.55,0.51,2022-06-29,0920,N,high,2.0NRT,340.36,9.7,D
31.54166,47.57248,350.95,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,337.52,16.39,D
31.53905,47.561,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,337.52,9.7,D
31.54629,47.57107,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,333.93,16.39,D
31.54498,47.56533,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,335.18,9.7,D
31.54368,47.5596,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,335.95,9.7,D
31.88398,48.89235,351.98,0.46,0.47,2022-06-29,0920,N,low,2.0NRT,322.38,27.86,D
31.66939,47.71327,367,0.54,0.51,2022-06-29,0920,N,low,2.0NRT,332.42,14.57,D
31.66812,47.70766,367,0.54,0.51,2022-06-29,0920,N,low,2.0NRT,332.35,14.57,D
31.66684,47.70206,367,0.54,0.51,2022-06-29,0920,N,low,2.0NRT,331.47,27.3,D
31.67269,47.70628,354.95,0.54,0.51,2022-06-29,0920,N,nominal,2.0NRT,327.8,12.12,D
31.67396,47.71189,367,0.54,0.51,2022-06-29,0920,N,low,2.0NRT,332.15,12.12,D
31.67727,47.7049,367,0.54,0.51,2022-06-29,0920,N,low,2.0NRT,325.52,12.12,D
31.35695,45.96672,350.72,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,315.99,4.86,D
32.15893,49.0705,367,0.44,0.46,2022-06-29,0920,N,low,2.0NRT,325.93,7.66,D
32.15795,49.06582,367,0.44,0.46,2022-06-29,0920,N,low,2.0NRT,327.09,7.66,D
32.15697,49.06115,367,0.44,0.46,2022-06-29,0920,N,low,2.0NRT,326.4,1.04,D
32.16216,49.06465,354.12,0.44,0.46,2022-06-29,0920,N,nominal,2.0NRT,327.21,27.18,D
32.16119,49.05998,367,0.44,0.46,2022-06-29,0920,N,low,2.0NRT,325.81,1.21,D
32.01596,48.19319,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,329.21,2.68,D
32.01482,48.188,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,330.83,2.68,D
32.01367,48.18279,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,329.21,5.01,D
32.01924,48.18668,367,0.5,0.49,2022-06-29,0920,N,high,2.0NRT,330.79,2.08,D
32.02039,48.19188,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,328.79,2.08,D
32.0181,48.18149,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,329.46,3.34,D
32.02481,48.19056,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,325.74,2.08,D
32.02367,48.18536,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,328.6,2.08,D
32.02252,48.18018,367,0.5,0.49,2022-06-29,0920,N,low,2.0NRT,332.32,3.34,D
31.76648,46.06704,367,0.33,0.55,2022-06-29,0920,N,high,2.0NRT,321.58,7.31,D
31.76565,46.06358,367,0.33,0.55,2022-06-29,0920,N,high,2.0NRT,320.83,7.31,D
31.76482,46.06013,346.94,0.33,0.55,2022-06-29,0920,N,nominal,2.0NRT,316.67,6.56,D
31.77147,46.06543,367,0.33,0.55,2022-06-29,0920,N,high,2.0NRT,321.27,15.14,D
31.77065,46.06197,346.68,0.33,0.55,2022-06-29,0920,N,nominal,2.0NRT,320.8,15.14,D
31.76982,46.05852,349.79,0.33,0.55,2022-06-29,0920,N,nominal,2.0NRT,318.52,8.81,D
32.11572,47.41752,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,328.26,0.79,D
32.11442,47.41177,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,332.73,3.58,D
32.11313,47.40603,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,333.11,3.58,D
32.11903,47.41037,367,0.55,0.51,2022-06-29,0920,N,high,2.0NRT,333.85,3.58,D
32.12032,47.41613,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,331.08,0.79,D
32.11774,47.40463,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,332.08,3.58,D
32.12493,47.41472,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,329.34,5.75,D
32.12364,47.40897,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,328.11,4.24,D
32.12236,47.40323,367,0.55,0.51,2022-06-29,0920,N,low,2.0NRT,329.34,4.24,D
32.00544,44.64835,367,0.39,0.6,2022-06-29,0920,N,high,2.0NRT,316.49,8.06,D
32.73037,44.51754,350.52,0.39,0.59,2022-06-29,0920,N,nominal,2.0NRT,320.45,7.53,D
33.15733,44.78777,367,0.36,0.58,2022-06-29,0920,N,high,2.0NRT,317.51,7.25,D
33.32437,44.57115,351.33,0.37,0.58,2022-06-29,0920,N,nominal,2.0NRT,317.52,6.47,D
33.4888,44.34483,367,0.38,0.59,2022-06-29,0920,N,high,2.0NRT,320.31,10.42,D
33.59847,44.22499,352.38,0.38,0.59,2022-06-29,0920,N,nominal,2.0NRT,313.22,5.56,D
33.59959,44.22443,354.86,0.38,0.59,2022-06-29,0920,N,nominal,2.0NRT,313.59,6.93,D
33.6693,43.92681,343.62,0.39,0.6,2022-06-29,0920,N,low,2.0NRT,316.55,2.27,D
33.99895,44.88327,367,0.34,0.56,2022-06-29,0920,N,high,2.0NRT,319.79,13.85,D
33.99804,44.87963,367,0.34,0.56,2022-06-29,0920,N,high,2.0NRT,318.69,11.37,D
34.75608,45.15218,367,0.32,0.54,2022-06-29,0920,N,high,2.0NRT,320.86,2.75,D
38.06172,67.25393,350.61,0.44,0.62,2022-06-29,0920,N,nominal,2.0NRT,320.51,4.56,D
37.72188,61.91168,344.28,0.45,0.47,2022-06-29,0920,N,nominal,2.0NRT,316.03,7.93,D
37.72142,61.90652,345.6,0.45,0.47,2022-06-29,0920,N,nominal,2.0NRT,318.61,7.93,D
34.89355,43.80937,350.99,0.37,0.58,2022-06-29,0920,N,nominal,2.0NRT,316.84,3.42,D
34.89252,43.80534,355.76,0.37,0.58,2022-06-29,0920,N,nominal,2.0NRT,316.68,3.42,D
34.89878,43.8075,353.25,0.37,0.58,2022-06-29,0920,N,nominal,2.0NRT,316.84,5.33,D
34.89775,43.80346,357.29,0.37,0.58,2022-06-29,0920,N,low,2.0NRT,316.82,5.33,D
34.89587,43.75105,351.39,0.38,0.58,2022-06-29,0920,N,nominal,2.0NRT,317,2.94,D
38.47448,68.12186,354.28,0.49,0.65,2022-06-29,0920,N,nominal,2.0NRT,317.82,10.74,D
38.4738,68.12453,354.11,0.5,0.65,2022-06-29,0920,N,nominal,2.0NRT,314.6,14.26,D
34.99987,43.49248,346.65,0.39,0.59,2022-06-29,0920,N,low,2.0NRT,317.47,6.59,D
35.38531,44.21815,349.12,0.35,0.56,2022-06-29,0920,N,low,2.0NRT,319.81,6.41,D
35.45828,44.42136,367,0.34,0.56,2022-06-29,0920,N,high,2.0NRT,321.31,5.12,D
38.67102,66.15682,367,0.39,0.59,2022-06-29,0920,N,high,2.0NRT,320.51,9.55,D
35.52805,44.3408,348.88,0.34,0.56,2022-06-29,0920,N,low,2.0NRT,321.24,6.82,D
35.53306,44.33903,353.18,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,320.56,6.74,D
35.48629,44.15352,354.34,0.35,0.56,2022-06-29,0920,N,nominal,2.0NRT,318.94,8.34,D
35.52024,44.22263,344.64,0.34,0.56,2022-06-29,0920,N,low,2.0NRT,317.56,5.91,D
35.43501,43.86376,344.24,0.36,0.57,2022-06-29,0920,N,low,2.0NRT,318.45,5.03,D
35.42419,43.79919,367,0.36,0.58,2022-06-29,0920,N,high,2.0NRT,322.21,18.48,D
35.42319,43.79528,347.44,0.36,0.58,2022-06-29,0920,N,nominal,2.0NRT,315.99,8.91,D
35.54523,44.16872,347.68,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,316.18,3.65,D
35.5512,44.1706,342.72,0.34,0.56,2022-06-29,0920,N,low,2.0NRT,317.69,8.33,D
35.55027,44.16688,345.73,0.34,0.56,2022-06-29,0920,N,low,2.0NRT,319.19,3.65,D
35.53167,44.02576,367,0.35,0.57,2022-06-29,0920,N,high,2.0NRT,322.31,6.08,D
35.53672,44.02376,345.99,0.35,0.57,2022-06-29,0920,N,nominal,2.0NRT,317.02,6.08,D
35.58051,44.15573,354.38,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,319.65,3.49,D
35.53146,44.0249,367,0.35,0.57,2022-06-29,0920,N,high,2.0NRT,321.26,11.78,D
35.53747,44.02665,347.22,0.35,0.57,2022-06-29,0920,N,nominal,2.0NRT,318.62,11.46,D
35.58112,44.1545,352.64,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,318.55,3.58,D
35.59938,44.13958,367,0.34,0.56,2022-06-29,0920,N,high,2.0NRT,320.92,4.95,D
35.59844,44.13583,342.45,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,315.03,4.95,D
35.62834,44.01302,367,0.35,0.57,2022-06-29,0920,N,high,2.0NRT,320.85,12.65,D
35.62739,44.00922,350.78,0.35,0.57,2022-06-29,0920,N,nominal,2.0NRT,324.81,12.65,D
35.6619,43.96711,351.4,0.35,0.57,2022-06-29,0920,N,low,2.0NRT,321.81,8.01,D
35.71746,44.03343,353.99,0.35,0.56,2022-06-29,0920,N,nominal,2.0NRT,320.08,8.66,D
35.72543,44.04317,367,0.35,0.56,2022-06-29,0920,N,high,2.0NRT,321.76,14.51,D
35.68419,43.87942,367,0.35,0.57,2022-06-29,0920,N,high,2.0NRT,324.18,39.46,D
35.72448,44.03937,352,0.35,0.56,2022-06-29,0920,N,nominal,2.0NRT,320.41,14.51,D
35.7286,44.0338,367,0.35,0.56,2022-06-29,0920,N,high,2.0NRT,322.18,10.83,D
34.91317,40.82708,343.44,0.54,0.68,2022-06-29,0920,N,low,2.0NRT,316.19,13.14,D
34.90976,40.82512,342.25,0.54,0.68,2022-06-29,0920,N,low,2.0NRT,314.67,1.85,D
35.77452,43.99593,349.26,0.35,0.57,2022-06-29,0920,N,nominal,2.0NRT,318.7,5.19,D
39.18856,66.92502,354.38,0.43,0.62,2022-06-29,0920,N,nominal,2.0NRT,320.09,12.46,D
39.18885,66.92473,355.98,0.43,0.62,2022-06-29,0920,N,nominal,2.0NRT,319.71,10.03,D
35.95112,43.73005,352.65,0.36,0.57,2022-06-29,0920,N,nominal,2.0NRT,320.77,6.79,D
35.98314,43.76812,346.73,0.35,0.57,2022-06-29,0920,N,low,2.0NRT,316.91,5.9,D
35.99832,43.76206,354.59,0.35,0.57,2022-06-29,0920,N,nominal,2.0NRT,319.27,6.39,D
36.0174,43.68274,367,0.36,0.57,2022-06-29,0920,N,high,2.0NRT,324.47,9.96,D
36.0169,43.68297,367,0.36,0.57,2022-06-29,0920,N,high,2.0NRT,325.51,10.9,D
39.43541,64.89634,367,0.34,0.56,2022-06-29,0920,N,high,2.0NRT,316.34,8.5,D
39.43565,64.90034,342.88,0.34,0.56,2022-06-29,0920,N,nominal,2.0NRT,317.52,8.57,D
35.30092,40.44645,343.46,0.55,0.68,2022-06-29,0920,N,low,2.0NRT,314.89,11.74,D
39.66628,67.09464,367,0.44,0.63,2022-06-29,0920,N,high,2.0NRT,315.3,30.29,D
39.66607,67.08933,367,0.44,0.63,2022-06-29,0920,N,low,2.0NRT,325.62,30.29,D
34.9165,37.94564,340,0.76,0.77,2022-06-29,0920,N,low,2.0NRT,310.48,3.49,D
36.77691,43.32745,367,0.36,0.57,2022-06-29,0920,N,high,2.0NRT,320.29,10.41,D
40.37,68.11761,350.18,0.51,0.66,2022-06-29,0920,N,nominal,2.0NRT,315.9,11.35,D
40.3764,68.12359,342.24,0.51,0.66,2022-06-29,0920,N,low,2.0NRT,314.89,8.95,D
40.36555,69.2178,340.12,0.58,0.7,2022-06-29,0920,N,nominal,2.0NRT,312.19,4.58,D
40.36835,68.12077,337.71,0.51,0.66,2022-06-29,0920,N,low,2.0NRT,312.43,6.29,D
40.36819,68.11456,351.35,0.51,0.66,2022-06-29,0920,N,nominal,2.0NRT,314.46,6.29,D
40.37455,68.12053,347.17,0.51,0.66,2022-06-29,0920,N,nominal,2.0NRT,315.72,6.29,D
40.43549,69.11012,348.52,0.57,0.69,2022-06-29,0920,N,nominal,2.0NRT,310.92,5.47,D
40.63887,69.27478,353.22,0.59,0.7,2022-06-29,0920,N,nominal,2.0NRT,308.08,6.82,D
36.937,42.12292,344.66,0.41,0.6,2022-06-29,0920,N,low,2.0NRT,319.57,7.22,D
37.07705,42.55969,342.01,0.38,0.59,2022-06-29,0920,N,low,2.0NRT,317.01,7.58,D
40.73676,68.96797,338.03,0.57,0.69,2022-06-29,0920,N,low,2.0NRT,309.76,5.31,D
35.88717,38.16084,345.38,0.69,0.75,2022-06-29,0920,N,nominal,2.0NRT,306.43,7.69,D
40.79733,69.07137,334.57,0.57,0.69,2022-06-29,0920,N,low,2.0NRT,309.41,11.04,D
40.79717,69.06436,354.87,0.57,0.69,2022-06-29,0920,N,nominal,2.0NRT,311.58,11.58,D
40.81064,69.08492,334.01,0.57,0.69,2022-06-29,0920,N,nominal,2.0NRT,305.54,2.59,D
35.88642,38.15902,351.06,0.69,0.74,2022-06-29,0920,N,nominal,2.0NRT,306.79,6.62,D
40.79586,69.06874,348.54,0.57,0.69,2022-06-29,0920,N,nominal,2.0NRT,312.13,7.32,D
40.79575,69.06171,346.98,0.57,0.69,2022-06-29,0920,N,nominal,2.0NRT,309.56,7.32,D
